 num     #instances         #bytes  class name (module)
8919:             3             72  de.plushnikov.intellij.plugin.inspection.RedundantSlf4jDefinitionInspection
8920:             3             72  de.plushnikov.intellij.plugin.language.psi.LombokConfigElementType
8921:             3             72  git4idea.commands.GitAuthenticationMode
8922:             3             72  git4idea.commands.GitCommand$LockingPolicy
8923:             3             72  git4idea.config.GitIncomingCheckStrategy
8924:             3             72  git4idea.config.GitVcsApplicationSettings$AnnotateDetectMovementsOption
8925:             3             72  gnu.trove.THashMap$EntryView
8926:             3             72  in.oneton.idea.spring.assistant.plugin.suggestion.metadata.json.SpringConfigurationMetadataValueProvider
8927:             3             72  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor$1
8928:             3             72  io.netty.util.internal.DefaultPriorityQueue
8929:             3             72  java.awt.Dialog$ModalExclusionType (java.desktop@11.0.9.1)
8930:             3             72  java.awt.EventFilter$FilterAction (java.desktop@11.0.9.1)
8931:             3             72  java.awt.GraphicsDevice$WindowTranslucency (java.desktop@11.0.9.1)
8932:             3             72  java.awt.MediaTracker (java.desktop@11.0.9.1)
8933:             3             72  java.awt.Window$Type (java.desktop@11.0.9.1)
8934:             3             72  java.io.ObjectInputFilter$Status (java.base@11.0.9.1)
8935:             3             72  java.lang.ProcessImpl$LaunchMechanism (java.base@11.0.9.1)
8936:             3             72  java.lang.WeakPairMap (java.base@11.0.9.1)
8937:             3             72  java.lang.annotation.RetentionPolicy (java.base@11.0.9.1)
8938:             3             72  java.lang.invoke.MethodHandles$Lookup (java.base@11.0.9.1)
8939:             3             72  java.lang.invoke.StringConcatFactory$Mode (java.base@11.0.9.1)
8940:             3             72  java.net.Proxy$Type (java.base@11.0.9.1)
8941:             3             72  java.net.ServerSocket (java.base@11.0.9.1)
8942:             3             72  java.nio.file.AccessMode (java.base@11.0.9.1)
8943:             3             72  java.nio.file.FileTreeWalker$EventType (java.base@11.0.9.1)
8944:             3             72  java.nio.file.StandardCopyOption (java.base@11.0.9.1)
8945:             3             72  java.security.SecurityPermission (java.base@11.0.9.1)
8946:             3             72  java.time.Instant (java.base@11.0.9.1)
8947:             3             72  java.time.format.ResolverStyle (java.base@11.0.9.1)
8948:             3             72  java.util.Base64$Encoder (java.base@11.0.9.1)
8949:             3             72  java.util.Collections$UnmodifiableSortedSet (java.base@11.0.9.1)
8950:             3             72  java.util.stream.Collector$Characteristics (java.base@11.0.9.1)
8951:             3             72  java.util.stream.MatchOps$MatchKind (java.base@11.0.9.1)
8952:             1             72  javax.swing.BufferStrategyPaintManager (java.desktop@11.0.9.1)
8953:             3             72  javax.swing.DefaultListModel (java.desktop@11.0.9.1)
8954:             3             72  javax.swing.SortOrder (java.desktop@11.0.9.1)
8955:             3             72  javax.swing.text.DefaultEditorKit$DefaultKeyTypedAction (java.desktop@11.0.9.1)
8956:             3             72  javax.xml.bind.annotation.XmlNsForm
8957:             3             72  jdk.internal.math.FloatingDecimal$ExceptionalBinaryToASCIIBuffer (java.base@11.0.9.1)
8958:             3             72  jdk.internal.misc.Signal (java.base@11.0.9.1)
8959:             3             72  kotlin.DeprecationLevel
8960:             3             72  kotlin.DeprecationLevel
8961:             3             72  kotlin.LazyThreadSafetyMode
8962:             3             72  kotlin.LazyThreadSafetyMode
8963:             3             72  kotlin.annotation.AnnotationRetention
8964:             3             72  kotlin.annotation.AnnotationRetention
8965:             3             72  kotlin.coroutines.intrinsics.CoroutineSingletons
8966:             3             72  kotlin.coroutines.intrinsics.CoroutineSingletons
8967:             3             72  kotlin.reflect.KParameter$Kind
8968:             3             72  kotlin.reflect.jvm.internal.KClassImpl$Data$allMembers$2
8969:             3             72  kotlin.reflect.jvm.internal.KClassImpl$Data$allNonStaticMembers$2
8970:             3             72  kotlin.reflect.jvm.internal.KClassImpl$Data$allStaticMembers$2
8971:             3             72  kotlin.reflect.jvm.internal.KClassImpl$Data$annotations$2
8972:             3             72  kotlin.reflect.jvm.internal.KClassImpl$Data$constructors$2
8973:             3             72  kotlin.reflect.jvm.internal.KClassImpl$Data$declaredMembers$2
8974:             3             72  kotlin.reflect.jvm.internal.KClassImpl$Data$declaredNonStaticMembers$2
8975:             3             72  kotlin.reflect.jvm.internal.KClassImpl$Data$declaredStaticMembers$2
8976:             3             72  kotlin.reflect.jvm.internal.KClassImpl$Data$descriptor$2
8977:             3             72  kotlin.reflect.jvm.internal.KClassImpl$Data$inheritedNonStaticMembers$2
8978:             3             72  kotlin.reflect.jvm.internal.KClassImpl$Data$inheritedStaticMembers$2
8979:             3             72  kotlin.reflect.jvm.internal.KClassImpl$Data$nestedClasses$2
8980:             3             72  kotlin.reflect.jvm.internal.KClassImpl$Data$objectInstance$2
8981:             3             72  kotlin.reflect.jvm.internal.KClassImpl$Data$qualifiedName$2
8982:             3             72  kotlin.reflect.jvm.internal.KClassImpl$Data$sealedSubclasses$2
8983:             3             72  kotlin.reflect.jvm.internal.KClassImpl$Data$simpleName$2
8984:             3             72  kotlin.reflect.jvm.internal.KClassImpl$Data$supertypes$2
8985:             3             72  kotlin.reflect.jvm.internal.KClassImpl$Data$typeParameters$2
8986:             3             72  kotlin.reflect.jvm.internal.KDeclarationContainerImpl$Data$moduleData$2
8987:             3             72  kotlin.reflect.jvm.internal.impl.builtins.jvm.JvmBuiltIns$Kind
8988:             3             72  kotlin.reflect.jvm.internal.impl.builtins.jvm.JvmBuiltIns$Kind
8989:             3             72  kotlin.reflect.jvm.internal.impl.descriptors.impl.LazyPackageViewDescriptorImpl$fragments$2
8990:             3             72  kotlin.reflect.jvm.internal.impl.descriptors.impl.LazyPackageViewDescriptorImpl$memberScope$1
8991:             3             72  kotlin.reflect.jvm.internal.impl.descriptors.impl.SubpackagesScope
8992:             3             72  kotlin.reflect.jvm.internal.impl.load.java.BuiltinMethodsWithSpecialGenericSignature$TypeSafeBarrierDescription
8993:             3             72  kotlin.reflect.jvm.internal.impl.load.java.SpecialGenericSignatures$TypeSafeBarrierDescription
8994:             3             72  kotlin.reflect.jvm.internal.impl.load.java.lazy.LazyJavaTypeParameterResolver$resolve$1
8995:             3             72  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaClassDescriptor$LazyJavaClassTypeConstructor$parameters$1
8996:             3             72  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaClassDescriptor$declaredParameters$1
8997:             3             72  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaClassDescriptor$scopeHolder$1
8998:             3             72  kotlin.reflect.jvm.internal.impl.load.java.lazy.types.JavaTypeFlexibility
8999:             3             72  kotlin.reflect.jvm.internal.impl.load.java.lazy.types.JavaTypeFlexibility
9000:             3             72  kotlin.reflect.jvm.internal.impl.load.java.typeEnhancement.NullabilityQualifier
9001:             3             72  kotlin.reflect.jvm.internal.impl.load.java.typeEnhancement.TypeComponentPosition
9002:             3             72  kotlin.reflect.jvm.internal.impl.load.kotlin.AbstractBinaryClassAnnotationAndConstantLoader$PropertyRelatedElement
9003:             3             72  kotlin.reflect.jvm.internal.impl.load.kotlin.AbstractBinaryClassAnnotationAndConstantLoader$Storage
9004:             3             72  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$QualifiedNameTable$QualifiedName$Kind
9005:             3             72  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$QualifiedNameTable$QualifiedName$Kind
9006:             3             72  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$TypeParameter$Variance
9007:             3             72  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$TypeParameter$Variance
9008:             3             72  kotlin.reflect.jvm.internal.impl.metadata.jvm.JvmProtoBuf$StringTableTypes$Record$Operation
9009:             3             72  kotlin.reflect.jvm.internal.impl.metadata.jvm.JvmProtoBuf$StringTableTypes$Record$Operation
9010:             3             72  kotlin.reflect.jvm.internal.impl.resolve.ExternalOverridabilityCondition$Contract
9011:             3             72  kotlin.reflect.jvm.internal.impl.resolve.ExternalOverridabilityCondition$Contract
9012:             3             72  kotlin.reflect.jvm.internal.impl.resolve.OverridingUtil$OverrideCompatibilityInfo$Result
9013:             3             72  kotlin.reflect.jvm.internal.impl.resolve.OverridingUtil$OverrideCompatibilityInfo$Result
9014:             3             72  kotlin.reflect.jvm.internal.impl.resolve.scopes.ChainedMemberScope
9015:             3             72  kotlin.reflect.jvm.internal.impl.resolve.scopes.receivers.ExtensionReceiver
9016:             3             72  kotlin.reflect.jvm.internal.impl.serialization.deserialization.ClassDeserializer
9017:             3             72  kotlin.reflect.jvm.internal.impl.serialization.deserialization.ClassDeserializer$classes$1
9018:             3             72  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedContainerAbiStability
9019:             3             72  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedMemberDescriptor$CoroutinesCompatibilityMode
9020:             3             72  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedMemberDescriptor$CoroutinesCompatibilityMode
9021:             3             72  kotlin.reflect.jvm.internal.impl.storage.LockBasedStorageManager$NotValue
9022:             3             72  kotlin.reflect.jvm.internal.impl.storage.LockBasedStorageManager$NotValue
9023:             3             72  kotlin.reflect.jvm.internal.impl.types.AbstractTypeCheckerContext$LowerCapturedTypePolicy
